Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785021936,50,,Aggregated,18.100000,0.000000,2400,3000,3200,3400,4000,4200,4600,4900,5300,5300,5300,524,0,2400.0,2305.5277763358713,176.80879999534227,5345.496900001308,263.0667938931298
1785021937,50,,Aggregated,17.600000,0.000000,2400,3000,3300,3500,4100,4300,4600,4900,5300,5300,5300,542,0,2400.0,2326.801708487128,176.80879999534227,5345.496900001308,263.1180811808118
1785021938,50,,Aggregated,17.000000,0.000000,2400,3000,3300,3600,4100,4500,4800,4900,5300,5300,5300,561,0,2400.0,2345.8341529411905,176.80879999534227,5345.496900001308,263.09269162210336
1785021939,50,,Aggregated,16.500000,0.000000,2400,3000,3300,3600,4200,4500,4800,5000,5300,5300,5300,576,0,2400.0,2364.0245142361237,176.80879999534227,5345.496900001308,263.0954861111111
1785021940,50,,Aggregated,16.300000,0.000000,2400,3000,3300,3700,4200,4500,4900,5100,5300,5300,5300,585,0,2400.0,2380.7818244444484,176.80879999534227,5345.496900001308,263.0905982905983
1785021941,50,,Aggregated,16.100000,0.000000,2400,3100,3400,3700,4200,4500,4900,5100,6000,6000,6000,593,0,2400.0,2402.4522252951106,176.80879999534227,6049.1237999958685,263.08094435075884
1785021942,50,,Aggregated,15.400000,0.000000,2500,3100,3400,3700,4200,4600,5000,5100,6000,6000,6000,607,0,2500.0,2436.7775273476104,176.80879999534227,6049.1237999958685,263.08731466227346
1785021943,50,,Aggregated,14.700000,0.000000,2500,3100,3500,3800,4300,4700,5100,5200,6000,6000,6000,621,0,2500.0,2468.709671175532,176.80879999534227,6049.1237999958685,263.0789049919485
1785021944,50,,Aggregated,13.700000,0.000000,2500,3200,3600,3900,4400,4800,5100,5300,6000,6000,6000,638,0,2500.0,2506.686250626954,176.80879999534227,6049.1237999958685,263.0971786833856
1785021945,50,,Aggregated,13.900000,0.000000,2600,3200,3600,3900,4400,4800,5100,5300,6000,6000,6000,653,0,2600.0,2518.8932954058196,176.80879999534227,6049.1237999958685,263.0750382848392
1785021946,50,,Aggregated,14.000000,0.000000,2600,3200,3600,3900,4400,4800,5100,5300,6000,6000,6000,673,0,2600.0,2531.566501931636,176.80879999534227,6049.1237999958685,263.0609212481426
1785021947,50,,Aggregated,13.900000,0.000000,2600,3200,3600,3900,4400,4700,5100,5300,6000,6000,6000,691,0,2600.0,2527.3354264833483,176.80879999534227,6049.1237999958685,263.0448625180897
1785021948,50,,Aggregated,14.200000,0.000000,2600,3200,3600,3900,4300,4700,5100,5300,6000,6000,6000,711,0,2600.0,2517.2905627285263,176.80879999534227,6049.1237999958685,263.0225035161744
1785021949,50,,Aggregated,14.700000,0.000000,2600,3200,3500,3800,4300,4700,5100,5300,6000,6000,6000,730,0,2600.0,2500.347484246538,176.80879999534227,6049.1237999958685,263.0383561643836
1785021950,50,,Aggregated,14.900000,0.000000,2600,3200,3500,3800,4300,4700,5100,5300,6000,6000,6000,746,0,2600.0,2491.683358981189,176.80879999534227,6049.1237999958685,263.01608579088474
1785021951,50,,Aggregated,15.000000,0.000000,2600,3200,3600,3800,4300,4700,5100,5300,6000,6000,6000,762,0,2600.0,2493.5189569553386,176.80879999534227,6049.1237999958685,263.03805774278214
1785021952,50,,Aggregated,15.700000,0.000000,2600,3200,3600,3800,4400,4700,5100,5300,6000,6000,6000,778,0,2600.0,2496.0184965295084,176.80879999534227,6049.1237999958685,263.00771208226223
1785021953,50,,Aggregated,16.200000,0.000000,2600,3200,3600,3900,4400,4700,5100,5300,6000,6000,6000,795,0,2600.0,2498.3567327043643,176.80879999534227,6049.1237999958685,262.9547169811321
1785021954,50,,Aggregated,17.200000,0.000000,2600,3200,3700,3900,4400,4800,5100,5300,6000,6000,6000,815,0,2600.0,2504.490300858879,176.80879999534227,6049.1237999958685,262.9852760736196
1785021955,50,,Aggregated,17.000000,0.000000,2600,3200,3700,3900,4400,4800,5100,5300,6000,6000,6000,833,0,2600.0,2507.843363385325,176.80879999534227,6049.1237999958685,262.96038415366144
1785021956,50,,Aggregated,17.300000,0.000000,2600,3200,3700,3900,4500,4800,5100,5300,6000,6000,6000,851,0,2600.0,2509.940415393643,176.80879999534227,6049.1237999958685,262.96239717978847
1785021957,50,,Aggregated,17.800000,0.000000,2600,3300,3700,3900,4500,4800,5100,5300,6000,6000,6000,868,0,2600.0,2507.1201230414613,176.80879999534227,6049.1237999958685,262.9735023041475
1785021958,50,,Aggregated,17.700000,0.000000,2600,3300,3700,3900,4500,4800,5100,5300,6000,6000,6000,883,0,2600.0,2509.679252208359,176.80879999534227,6049.1237999958685,262.9524348810872
1785021959,50,,Aggregated,17.600000,0.000000,2700,3300,3700,4000,4500,4800,5100,5300,6000,6000,6000,900,0,2600.0,2514.4768063333495,175.60940000112168,6049.1237999958685,262.9222222222222
1785021960,50,,Aggregated,17.300000,0.000000,2700,3300,3700,4000,4500,4800,5100,5300,6000,6000,6000,913,0,2700.0,2513.5023690033063,175.60940000112168,6049.1237999958685,262.9123767798467
1785021961,50,,Aggregated,17.000000,0.000000,2700,3300,3700,4000,4500,4800,5100,5300,6000,6000,6000,930,0,2700.0,2514.988848602155,175.60940000112168,6049.1237999958685,262.90860215053766
1785021962,50,,Aggregated,16.800000,0.000000,2700,3300,3700,4000,4500,4900,5200,5300,6000,6000,6000,939,0,2700.0,2515.507150159748,175.60940000112168,6049.1237999958685,262.91799787007454
1785021963,50,,Aggregated,16.800000,0.000000,2700,3300,3800,4000,4500,4900,5200,5300,6400,6400,6400,943,0,2700.0,2519.3404530222797,175.60940000112168,6446.038499998394,262.90774125132555
1785021964,50,,Aggregated,16.500000,0.000000,2700,3300,3800,4000,4500,4900,5300,5500,7300,7300,7300,949,0,2700.0,2528.7296880927424,175.60940000112168,7285.489099995175,262.91148577449945
1785021965,50,,Aggregated,15.500000,0.000000,2700,3300,3800,4000,4500,4900,5300,5500,8400,8400,8400,951,0,2700.0,2535.452603575196,175.60940000112168,8377.163699995435,262.9137749737119
1785021966,50,,Aggregated,14.200000,0.000000,2700,3300,3800,4000,4600,4900,5300,5600,9500,9500,9500,956,0,2700.0,2546.794453033492,175.60940000112168,9517.187500001455,262.918410041841
1785021967,50,,Aggregated,12.700000,0.000000,2700,3300,3800,4000,4600,5000,5300,5800,10000,10000,10000,960,0,2700.0,2564.1218868750243,175.60940000112168,9997.50010000571,262.93958333333336
1785021968,50,,Aggregated,11.400000,0.000000,2700,3300,3800,4000,4600,5000,5400,7300,11000,11000,11000,967,0,2700.0,2590.7303932781992,175.60940000112168,10722.498799994355,262.9369183040331
1785021969,50,,Aggregated,10.000000,0.000000,2700,3300,3800,4100,4600,5000,5700,9000,11000,11000,11000,975,0,2700.0,2624.825712512845,175.60940000112168,11248.106999999436,262.9302564102564
1785021970,50,,Aggregated,8.800000,0.000000,2700,3300,3800,4100,4600,5100,6000,9500,11000,11000,11000,978,0,2700.0,2640.52895971372,175.60940000112168,11474.966399997356,262.9376278118609
1785021971,50,,Aggregated,7.800000,0.000000,2700,3400,3800,4100,4600,5100,7400,10000,13000,13000,13000,984,0,2700.0,2674.8769448170915,175.60940000112168,12869.783199996164,262.9430894308943
1785021972,50,,Aggregated,6.900000,0.000000,2700,3400,3800,4100,4700,5100,8500,11000,13000,13000,13000,988,0,2700.0,2705.0145434210726,175.60940000112168,13295.047300001897,262.93218623481783
1785021973,50,,Aggregated,6.000000,0.000000,2700,3400,3800,4100,4700,5200,9600,11000,14000,14000,14000,994,0,2700.0,2746.0494996982097,175.60940000112168,14048.73360000056,262.9416498993964
1785021974,50,,Aggregated,4.900000,0.000000,2700,3400,3900,4100,4700,5200,10000,11000,14000,14000,14000,997,0,2700.0,2765.807354964925,175.60940000112168,14413.566900002479,262.9398194583751
1785021975,50,,Aggregated,4.800000,0.000000,2700,3400,3900,4100,4700,5300,11000,11000,15000,15000,15000,1004,0,2700.0,2806.6880224103966,175.60940000112168,15179.358599998523,262.95418326693226
1785021977,50,,Aggregated,5.000000,0.000000,2700,3400,3900,4100,4800,5300,11000,12000,15000,16000,16000,1007,0,2700.0,2830.2333823237745,175.60940000112168,15871.330200003285,262.94836146971204
1785021978,50,,Aggregated,5.200000,0.000000,2700,3400,3900,4100,4800,5300,11000,13000,16000,16000,16000,1015,0,2700.0,2871.052762167536,175.60940000112168,16286.682999998447,262.9399014778325
1785021979,50,,Aggregated,5.000000,0.000000,2700,3400,3900,4200,4800,5500,11000,13000,17000,17000,17000,1022,0,2700.0,2912.5770738748,175.60940000112168,16876.347099998384,262.9422700587084
1785021980,50,,Aggregated,5.000000,0.000000,2700,3400,3900,4200,4800,5800,12000,14000,17000,17000,17000,1028,0,2700.0,2955.297599124571,175.60940000112168,17144.7576999999,262.931906614786
1785021981,50,,Aggregated,5.100000,0.000000,2700,3400,3900,4200,4800,6400,12000,14000,17000,17000,17000,1033,0,2700.0,2981.0772849952164,175.60940000112168,17144.7576999999,262.9215876089061
1785021982,50,,Aggregated,5.300000,0.000000,2700,3400,3900,4200,4900,7900,12000,15000,17000,17000,17000,1041,0,2700.0,3017.06837608075,175.60940000112168,17144.7576999999,262.90585975024015
1785021983,50,,Aggregated,5.500000,0.000000,2700,3500,3900,4200,4900,9000,13000,16000,17000,17000,17000,1050,0,2700.0,3047.561360571473,175.60940000112168,17144.7576999999,262.8885714285714
1785021984,50,,Aggregated,5.600000,0.000000,2800,3500,4000,4200,4900,9500,13000,16000,17000,17000,17000,1056,0,2800.0,3074.5819405303387,175.60940000112168,17144.7576999999,262.9185606060606
1785021985,50,,Aggregated,5.900000,0.000000,2800,3500,4000,4200,5000,9600,13000,16000,17000,17000,17000,1063,0,2800.0,3105.1876274694796,175.60940000112168,17144.7576999999,262.9238005644403
1785021986,50,,Aggregated,6.100000,0.000000,2800,3500,4000,4200,5000,10000,14000,16000,17000,17000,17000,1074,0,2800.0,3154.1068321229695,175.60940000112168,17144.7576999999,262.91992551210427
1785021987,50,,Aggregated,6.400000,0.000000,2800,3500,4000,4300,5100,10000,15000,16000,17000,17000,17000,1085,0,2800.0,3188.991248387166,175.60940000112168,17144.7576999999,262.9299539170507
1785021988,50,,Aggregated,6.700000,0.000000,2800,3600,4000,4300,5100,11000,15000,16000,17000,17000,17000,1100,0,2800.0,3220.772669818254,175.60940000112168,17144.7576999999,262.92636363636365
1785021989,50,,Aggregated,7.700000,0.000000,2800,3600,4000,4300,5100,11000,14000,16000,17000,17000,17000,1116,0,2800.0,3239.7053443549103,175.60940000112168,17144.7576999999,262.93906810035844
1785021990,50,,Aggregated,8.300000,0.000000,2800,3500,4000,4300,5200,11000,14000,16000,17000,17000,17000,1130,0,2800.0,3255.826941327517,175.60940000112168,17144.7576999999,262.9451327433628
1785021991,50,,Aggregated,9.100000,0.000000,2800,3500,4000,4300,5200,11000,14000,16000,17000,17000,17000,1142,0,2800.0,3259.839092469421,175.60940000112168,17144.7576999999,262.9220665499124
1785021992,50,,Aggregated,9.900000,0.000000,2800,3500,4000,4300,5200,11000,14000,16000,17000,17000,17000,1158,0,2800.0,3258.424192487121,175.60940000112168,17144.7576999999,262.93523316062175
1785021993,50,,Aggregated,10.600000,0.000000,2800,3500,4000,4300,5300,11000,14000,16000,17000,17000,17000,1172,0,2800.0,3255.353149744117,175.60940000112168,17144.7576999999,262.9462457337884
1785021994,50,,Aggregated,11.300000,0.000000,2800,3500,4000,4300,5300,11000,14000,16000,17000,17000,17000,1186,0,2800.0,3258.3541672007427,175.60940000112168,17144.7576999999,262.9426644182125
1785021995,50,,Aggregated,12.000000,0.000000,2800,3500,4000,4300,5300,11000,14000,16000,17000,17000,17000,1199,0,2800.0,3256.753508423738,175.60940000112168,17144.7576999999,262.9374478732277
1785021996,50,,Aggregated,12.700000,0.000000,2800,3500,4000,4300,5300,11000,14000,16000,17000,17000,17000,1214,0,2700.0,3258.4240935750004,175.60940000112168,17144.7576999999,262.9299835255354
1785021997,50,,Aggregated,13.700000,0.000000,2700,3500,4000,4300,5500,11000,14000,16000,17000,17000,17000,1228,0,2700.0,3262.8833035830953,175.60940000112168,17144.7576999999,262.94869706840393
1785021998,50,,Aggregated,13.700000,0.000000,2700,3500,4000,4300,5600,10000,14000,16000,17000,17000,17000,1244,0,2700.0,3256.2096365755992,175.60940000112168,17144.7576999999,262.9123794212219
1785021999,50,,Aggregated,13.900000,0.000000,2700,3500,4000,4400,6000,10000,14000,16000,17000,17000,17000,1263,0,2700.0,3249.8626934283943,175.60940000112168,17144.7576999999,262.90261282660333
1785022000,50,,Aggregated,14.300000,0.000000,2700,3500,4000,4400,6600,10000,14000,16000,17000,17000,17000,1279,0,2700.0,3249.533539874949,175.60940000112168,17144.7576999999,262.8936669272869
1785022001,50,,Aggregated,14.400000,0.000000,2700,3500,4000,4400,6900,10000,14000,16000,17000,17000,17000,1290,0,2700.0,3248.428203720977,175.60940000112168,17144.7576999999,262.8891472868217
1785022002,50,,Aggregated,14.800000,0.000000,2700,3500,4000,4400,7200,10000,14000,16000,17000,17000,17000,1304,0,2700.0,3249.249416334397,175.60940000112168,17144.7576999999,262.87883435582825
1785022003,50,,Aggregated,14.700000,0.000000,2700,3500,4000,4400,7200,10000,14000,16000,17000,17000,17000,1312,0,2700.0,3250.8848304116186,175.60940000112168,17144.7576999999,262.875
1785022004,50,,Aggregated,14.500000,0.000000,2700,3500,4100,4400,7300,10000,14000,16000,17000,17000,17000,1324,0,2700.0,3254.449581268909,175.60940000112168,17144.7576999999,262.8776435045317
1785022005,50,,Aggregated,14.400000,0.000000,2700,3500,4100,4400,7300,10000,14000,16000,17000,17000,17000,1334,0,2700.0,3261.4722738381124,175.60940000112168,17144.7576999999,262.8575712143928
1785022006,50,,Aggregated,13.700000,0.000000,2700,3500,4100,4500,7400,10000,14000,16000,17000,17000,17000,1353,0,2700.0,3272.8179037694426,175.60940000112168,17144.7576999999,262.8536585365854
1785022007,50,,Aggregated,13.000000,0.000000,2700,3500,4100,4500,7400,10000,14000,16000,17000,17000,17000,1370,0,2700.0,3274.650390583963,175.60940000112168,17144.7576999999,262.86715328467153
1785022008,50,,Aggregated,13.700000,0.000000,2700,3600,4100,4500,7400,9900,14000,16000,17000,17000,17000,1386,0,2700.0,3276.6294456710093,175.60940000112168,17144.7576999999,262.85497835497836
1785022009,50,,Aggregated,14.000000,0.000000,2700,3600,4100,4500,7400,9900,14000,16000,17000,17000,17000,1400,0,2700.0,3273.50671542858,175.60940000112168,17144.7576999999,262.8542857142857
1785022010,50,,Aggregated,14.100000,0.000000,2700,3600,4100,4500,7400,9600,14000,16000,17000,17000,17000,1410,0,2700.0,3275.6118151063806,175.60940000112168,17144.7576999999,262.8553191489362
1785022011,50,,Aggregated,13.800000,0.000000,2700,3600,4200,4500,7300,9600,14000,16000,17000,17000,17000,1423,0,2700.0,3276.3337598032253,175.60940000112168,17144.7576999999,262.8460997891778
1785022012,50,,Aggregated,12.900000,0.000000,2700,3600,4200,4600,7300,9600,14000,16000,17000,17000,17000,1438,0,2700.0,3277.7388034074997,175.60940000112168,17144.7576999999,262.8212795549374
1785022013,50,,Aggregated,13.000000,0.000000,2700,3600,4200,4600,7300,9600,14000,16000,17000,17000,17000,1455,0,2700.0,3273.8571608934412,175.60940000112168,17144.7576999999,262.80824742268044
1785022014,50,,Aggregated,13.400000,0.000000,2700,3700,4200,4600,7200,9600,14000,16000,17000,17000,17000,1472,0,2700.0,3273.284428328778,175.60940000112168,17144.7576999999,262.7982336956522
1785022015,50,,Aggregated,13.600000,0.000000,2700,3700,4200,4700,7200,9500,14000,16000,17000,17000,17000,1490,0,2700.0,3270.87241053688,175.60940000112168,17144.7576999999,262.7751677852349
1785022016,50,,Aggregated,14.400000,0.000000,2700,3700,4200,4700,7200,9400,14000,16000,17000,17000,17000,1508,0,2700.0,3261.3047756630967,175.60940000112168,17144.7576999999,262.74602122015915
1785022017,50,,Aggregated,15.300000,0.000000,2700,3700,4200,4700,6900,9000,14000,16000,17000,17000,17000,1522,0,2700.0,3257.03072365304,175.60940000112168,17144.7576999999,262.7490144546649
1785022018,50,,Aggregated,15.300000,0.000000,2700,3700,4200,4700,6800,8900,14000,16000,17000,17000,17000,1541,0,2700.0,3248.956371836421,175.60940000112168,17144.7576999999,262.74951330305
1785022019,50,,Aggregated,15.100000,0.000000,2700,3600,4200,4700,6800,8900,14000,16000,17000,17000,17000,1558,0,2700.0,3243.0853286263964,175.60940000112168,17144.7576999999,262.75545571245186
1785022020,50,,Aggregated,15.000000,0.000000,2700,3600,4200,4700,6700,8700,14000,16000,17000,17000,17000,1573,0,2700.0,3239.911164971343,175.60940000112168,17144.7576999999,262.74698029243484
1785022021,50,,Aggregated,15.400000,0.000000,2700,3600,4200,4700,6700,8700,14000,16000,17000,17000,17000,1582,0,2700.0,3238.0412649177747,175.60940000112168,17144.7576999999,262.7376738305942
